Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Dairy Queen,43.71037770465013,-79.29070115089417,Ice Cream Shop
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Tim Hortons,43.70615158891192,-79.26824256788672,Coffee Shop
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Dollarama,43.72225,-79.289431,Discount Store
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Mama's Boys Burgers,43.70857380124545,-79.26753870019006,Burger Joint
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Mexitaco,43.708595,-79.2957,Mexican Restaurant
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,D Spot Dessert Cafe,43.72291263114418,-79.28940474250896,Dessert Shop
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,TD Canada Trust,43.70551884152723,-79.27801162004477,Bank
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Cineplex Cinemas,43.72260126644728,-79.29198328049138,Movie Theater
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Starbucks,43.70363408800729,-79.27766094132322,Coffee Shop
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Tim Hortons,43.716269,-79.2832812,Coffee Shop
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Shell,43.71169859735551,-79.27186873417969,Gas Station
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,The Beer Store,43.7137652,-79.2729808,Beer Store
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Marshalls,43.7240048,-79.2895807,Department Store
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Subway,43.70906989947632,-79.29577449163514,Sandwich Place
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Mackish Irish Pub,43.71993220129232,-79.28432762015194,Pub
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Subway,43.70679283966773,-79.2689152650471,Sandwich Place
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Tom's No Frills,43.708313,-79.295954,Grocery Store
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,McDonald's,43.70928387769754,-79.29524527670384,Fast Food Restaurant
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Pizza Pizza,43.70831852967142,-79.26773564785539,Pizza Place
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Party City,43.72361378916878,-79.29067965046251,Miscellaneous Shop
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,TTC Bus #68 Warden,43.71177810997778,-79.27971412913774,Bus Line
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,TTC Bus 102 Markham Road,43.71138142090612,-79.27958752636661,Bus Line
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Cafe on the go,43.71115104374148,-79.27946923512921,Bakery
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,RONA,43.7221597,-79.286609,Hardware Store
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Becker's Milk & Variety,43.711719348452974,-79.29139852523804,Convenience Store
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Domino's Pizza,43.70488055439439,-79.28849865874372,Pizza Place
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,The Real Greek,43.72310661006097,-79.29058644709536,Greek Restaurant
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Victoria Park Ave & St. Clair Ave E,43.70940754668226,-79.29566470720046,Intersection
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Jim McPherson Park,43.71255503333639,-79.296396673236,Park
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Warden Woods Ravine,43.70278510647247,-79.28118581474749,Trail
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Pizza Hut,43.70671101823038,-79.26896194591122,Pizza Place
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,New Development Park,43.704348,-79.273864,Park
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Lowe's,43.7243605,-79.2875159,Hardware Store
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,TTC Stop #14964,43.71848821537806,-79.27297304765987,Bus Stop
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,TTC Stop #8555,43.700368107708485,-79.27626827086772,Bus Stop
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Duffy's Drive-In Restaurant,43.70221178731397,-79.29680943350886,Burger Joint
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Halloween City,43.72294317,-79.290392,Costume Shop
"Golden Mile, Clairlea, Oakridge",43.7111117,-79.2845772,Victoria Park Pharmacy,43.71756632609412,-79.30049035636829,Pharmacy
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Scarborough Bluffs,43.707779638489,-79.23723936080933,Beach
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Bluffers Park,43.70584761979902,-79.23431331929194,Park
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Cathedral Bluffs Park,43.71889517184152,-79.23082724161875,Park
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Bluffer's Park Beach,43.713325524291214,-79.22779014538214,Beach
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Dairy Queen,43.72275768767128,-79.23562467098236,Ice Cream Shop
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Scarborough Bluffs Park,43.70368100753375,-79.2417691553315,Park
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Vi Pei Bistro - Bluffs,43.72714826155886,-79.22964018336639,Bistro
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Ikki Sushi Japanese And Cuisine,43.70656100383759,-79.25149470661424,Sushi Restaurant
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Starbucks,43.708385,-79.249289,Coffee Shop
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Dairy Queen,43.7226367,-79.2354522,Ice Cream Shop
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,NIKE Employee Store,43.72639971565108,-79.24679903864855,Sporting Goods Shop
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Eggsmart,43.707048,-79.250189,Breakfast Spot
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Working Dog Saloon,43.719310658122566,-79.24979186737787,Sports Bar
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Shoppers Drug Mart,43.725669,-79.231626,Pharmacy
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Tim Hortons,43.7266505,-79.2314708,Coffee Shop
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Subway,43.70960585066443,-79.24811998885082,Sandwich Place
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Dogfish Pub & Eatery,43.70684120481829,-79.23116683959961,Pub
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Pizza Pizza,43.722490904837,-79.23527706203652,Pizza Place
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Rod & Joe's No Frills,43.709391,-79.24814,Grocery Store
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Subway,43.72555870583347,-79.23045582196846,Sandwich Place
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Shoppers Drug Mart,43.706676,-79.250257,Pharmacy
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,KFC,43.723231662902606,-79.24968246113421,Fast Food Restaurant
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Big Boy's Burgers,43.721751,-79.236301,Restaurant
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Scarborough GO Station,43.71687780541985,-79.2547407746315,Train Station
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Tara Inn,43.70745735096787,-79.25043918907096,Pub
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Pizza Nova,43.718773438459344,-79.25114160040428,Pizza Place
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Cathedral Bluffs Yacht Club,43.71131608295247,-79.22837734222412,Harbor / Marina
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Scarborough Bluffs Sailing Club,43.70949311990671,-79.22964051119945,Harbor / Marina
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Bluffer's Park Yacht Club,43.70860936539726,-79.23075013891412,Harbor / Marina
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Fu Yao Supermarket,43.725053676622224,-79.25301949095291,Grocery Store
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,LCBO,43.725183,-79.232039,Liquor Store
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Bulk Barn,43.70869953865,-79.25017338357856,Snack Place
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Scarboro Crescent Park,43.705578,-79.241684,Park
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,McDonald's,43.72459080446646,-79.2534620917188,Fast Food Restaurant
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Bluffers Park Marina,43.70654895567623,-79.23166435262912,Harbor / Marina
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Natal Park,43.71347197083548,-79.25537109375,Park
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Lam Kee B. B. Q. Restaurant,43.724812738000224,-79.25211067659093,Asian Restaurant
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Canadiana Flowers,43.72688636466345,-79.23015832901001,Gift Shop
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Bluffer's Restaurant,43.70695691420951,-79.2309589769075,Seafood Restaurant
"Cliffside, Cliffcrest, Scarborough Village West",43.716316,-79.2394761,Royal Congee Chinese Cuisine,43.724572,-79.253083,Chinese Restaurant
"Birch Cliff, Cliffside West",43.692657,-79.2648481,The Birchcliff,43.69166644406541,-79.26453158481682,Café
"Birch Cliff, Cliffside West",43.692657,-79.2648481,Jatujak,43.688420506662354,-79.2700732547006,Thai Restaurant
"Birch Cliff, Cliffside West",43.692657,-79.2648481,Rosetta McLain Gardens,43.69701861855136,-79.25573911728534,Park
"Birch Cliff, Cliffside West",43.692657,-79.2648481,Birchmount Community Centre,43.69517507509799,-79.26216087070237,General Entertainment
"Birch Cliff, Cliffside West",43.692657,-79.2648481,Toronto Hunt Club,43.68065571861568,-79.27214020360239,Golf Course
"Birch Cliff, Cliffside West",43.692657,-79.2648481,Mayettes Famous Restaurant Filipino food,43.69245263464061,-79.2818284034729,Filipino Restaurant
"Birch Cliff, Cliffside West",43.692657,-79.2648481,Variety Village,43.69883533655271,-79.25795245225459,Gym
"Birch Cliff, Cliffside West",43.692657,-79.2648481,Dairy Queen,43.694488962802616,-79.27699774503714,Ice Cream Shop
"Birch Cliff, Cliffside West",43.692657,-79.2648481,Wimpy's Diner,43.68904771098145,-79.26948627518628,Diner
"Birch Cliff, Cliffside West",43.692657,-79.2648481,Harvey's,43.69456108281205,-79.2759427181229,Restaurant
"Birch Cliff, Cliffside West",43.692657,-79.2648481,Variety Village Sunshine Pool,43.69881350657984,-79.25661563873291,Gym Pool
"Birch Cliff, Cliffside West",43.692657,-79.2648481,Highview Park,43.70132615647561,-79.25876179304484,Park
"Birch Cliff, Cliffside West",43.692657,-79.2648481,Scarborough Heights Park,43.69949524218679,-79.25049737944774,Park
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Harry's Drive-In,43.74919582739109,-79.27716177123996,Burger Joint
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Starbucks,43.752465,-79.276364,Coffee Shop
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Spicy Dragon,43.74921946341891,-79.27508200752006,Asian Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Kairali,43.75491473929184,-79.27694504646365,Indian Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Canada Computers,43.75935629419452,-79.27893074490008,Electronics Store
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Calabria Bakery,43.7616699583205,-79.26950674263456,Bakery
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Kim Kim restaurant,43.75383283792732,-79.27661122245037,Chinese Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,GoodLife Fitness Scarborough Kennedy and Lawrence,43.752151,-79.274801,Gym
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Highland Farms,43.76624552141063,-79.28313233920433,Grocery Store
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Tim Hortons,43.76601518629963,-79.2710841447115,Coffee Shop
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Chopsticks SzeChuan Chinese Restaurant,43.76751369542526,-79.27063132190607,Chinese Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,All Reptiles,43.76739070722232,-79.28138077686722,Pet Store
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Ni-Ji,43.767625179409,-79.27139940060562,Japanese Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Burrito Boyz,43.76916083861281,-79.28163190220428,Burrito Place
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,ACR Hot Roti and Doubles,43.75222363074196,-79.26209052084411,Caribbean Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Nova Ristorante,43.74943391984183,-79.277629850556,Italian Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Dairy Queen,43.76707665979232,-79.28178548812866,Ice Cream Shop
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,McGregor Park,43.747841632113015,-79.28013797195096,Park
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Lucky Chinese (Haka) Restaurant,43.75246481901907,-79.26531065358034,Chinese Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Shoppers Drug Mart,43.748982,-79.276611,Pharmacy
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,TD Canada Trust,43.75192369719931,-79.26467835903168,Bank
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,FreshCo Pharmacy Lawrence,43.752733,-79.264041,Pharmacy
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Harvey's,43.74970332891517,-79.27696736895734,Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Karaikudi Chettinad South Indian Restaurant,43.756041539453136,-79.27627591942013,Indian Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,The Beer Store,43.7506033,-79.2768014,Beer Store
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Taco Bell,43.76085106353864,-79.27990769133459,Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Petro-Canada,43.749822,-79.27555,Gas Station
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Starbucks,43.768181,-79.271665,Coffee Shop
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Pho Vietnam,43.75777030564719,-79.27857193068989,Vietnamese Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Johnny's Shawarma,43.76696703860955,-79.28161315014874,Middle Eastern Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Tim Hortons,43.7500656357244,-79.2740124464035,Coffee Shop
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,KFC,43.752966,-79.276152,Fast Food Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Hopper Hut,43.76691782736588,-79.28245067596436,Sri Lankan Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Big Al's Pet Supercentre,43.75927894411595,-79.27832544749343,Pet Store
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,RBC Royal Bank,43.7652393933876,-79.28042456347175,Bank
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Subway,43.74890746728806,-79.27545168997904,Sandwich Place
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Pizza Pizza,43.768360514757305,-79.26838415446345,Pizza Place
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Top Food Supermarket,43.75239565783231,-79.25994551019312,Grocery Store
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Popeyes Louisiana Kitchen,43.75131225555403,-79.2637091927184,Fried Chicken Joint
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,OM KALTHOUM CAFE,43.7473335410292,-79.2838270969607,Hookah Bar
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Pizza Pizza,43.75243518679154,-79.26472663879395,Pizza Place
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Wings & Wings,43.76605005251648,-79.25955802202225,Wings Joint
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Burger King,43.75103452155183,-79.26553662122387,Fast Food Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Eggsmart,43.76878537914169,-79.281926897736,Breakfast Spot
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Agincourt Open Badminton Centre,43.75820960083912,-79.29189886175206,Badminton Court
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Kennedy Bowlerama,43.750512149749966,-79.27704001209094,Bowling Alley
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Wendy’s,43.76495369397089,-79.2814783751964,Fast Food Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Donwood Park,43.75607579632933,-79.26264873378759,Park
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Midland & Lawrence,43.75171175467364,-79.26526227515289,Intersection
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Birkdale Ravine,43.75991392046818,-79.26039697047143,Park
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Pak Centre,43.75214122597344,-79.26169264933968,Indian Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.273304,Kim Ling Indian Chinese Restaurant,43.747400944939095,-79.28400200879074,Indian Chinese Restaurant
